Id,Count,Named,Original
nichtmeinklimapaket,158,FFF DE,klima
 windkraftanlagen,158,FFF DE,windkraft
 klimaschutzzielen,158,FFF DE,klimaschutz
showusthemoneynow,158,unamed,showusthemoneynow
 fires,157,unamed, fires
 pv,157,unamed, pv
düsseldorf,157,unamed,düsseldorf
 tellthetruth,156,unamed, tellthetruth
hongkong,156,unamed,hongkong
 moin2102,156,unamed, moin2102
 israel,155,unamed, israel
mahnwache,155,unamed,mahnwache
cleanupstandardchartered,155,unamed,cleanupstandardchartered
 altmaier,155,unamed, altmaier
manheim,155,unamed,manheim
 klimapakets,155,FFF DE,klima
norway,154,unamed,norway
abfckpraemie,154,unamed,abfckpraemie
 kohleeinstiegsgesetz,154,unamed, kohleeinstiegsgesetz
akw,154,unamed,akw
 eeg,154,unamed, eeg
fffmapcount,153,#FridayForFuture,fff
 stopshell,153,unamed, stopshell
 house,153,unamed, house
spritpreise,153,unamed,spritpreise
 keinea49,153,unamed, keinea49
 windenergie,153,unamed, windenergie
newyear,153,unamed,newyear
 fortumirtifossiilisista,153,unamed, fortumirtifossiilisista
 klimazielstattlobbydeal,153,FFF DE,klima
financenotpromises,153,unamed,financenotpromises
europa,153,unamed,europa
winter,153,unamed,winter
shoeprotest,152,unamed,shoeprotest
 latinamerica,152,unamed, latinamerica
 aufbruchsklima,152,FFF DE,klima
 nopegidadd,152,unamed, nopegidadd
 lichtstatthetze,152,unamed, lichtstatthetze
solidarität,152,unamed,solidarität
 blm,151,unamed, blm
 emobility,151,unamed, emobility
solidarity,151,unamed,solidarity
 klimapolitik,151,FFF DE,klima
 mentalhealthforfuture,151,unamed, mentalhealthforfuture
 noforestnofuture,151,unamed, noforestnofuture
 hamburgwahl,151,unamed, hamburgwahl
gruenen,151,unamed,gruenen
co2steuer,151,Material,co2
uk,151,unamed,uk
 endcoal,150,unamed, endcoal
 engineering,150,unamed, engineering
 dresdenfüralle,150,unamed, dresdenfüralle
klimagipfel,150,FFF DE,klima
storage,150,unamed,storage
eacop,149,unamed,eacop
 greenrecovery,149,unamed, greenrecovery
 cars,149,unamed, cars
ireland,149,unamed,ireland
ss4c,149,unamed,ss4c
 cleanairisaright,149,unamed, cleanairisaright
 flutkatastrophe,149,unamed, flutkatastrophe
 quaschning2go,149,unamed, quaschning2go
internationalwomensday,149,unamed,internationalwomensday
klimaschutzmaßnahmen,149,FFF DE,klimaschutz
 earthday,148,#FridayForFuture,earthday
 covid,148,Covid,covid
greenrecovery,148,unamed,greenrecovery
extinction,148,unamed,extinction
 unwort,148,unamed, unwort
 hitzetote,148,unamed, hitzetote
climatetech,148,#FridayForFuture,climate
deepclimatestrike,147,Action,climatestrike
 waldstattasphalt,147,unamed, waldstattasphalt
 savecongoforest_flora_fauna,147,unamed, savecongoforest_flora_fauna
 kohleausstiegsgesetz,147,FFF DE,kohleausstieg
 großekohlekoalition,147,unamed, großekohlekoalition
humanright,147,unamed,humanright
 mitmenschenwürde,147,unamed, mitmenschenwürde
 antifa,147,unamed, antifa
youthforclimate,147,#FridayForFuture,climate
justice,147,unamed,justice
 diesel,146,unamed, diesel
pressekonferenz,146,unamed,pressekonferenz
 protectwildlife,146,unamed, protectwildlife
frieden,146,unamed,frieden
climatedisaster,146,#FridayForFuture,climate
stopcambo,145,unamed,stopcambo
climatestrikers,145,Action,climatestrike
essen,145,unamed,essen
dwenteignen,145,unamed,dwenteignen
 co2preis,145,Material,co2
 treibhauseffekt,145,unamed, treibhauseffekt
einheitsbuddeln,145,unamed,einheitsbuddeln
 firedrillfriday,144,#FridayForFuture,friday
 costs,144,unamed, costs
 shoestrike,144,unamed, shoestrike
africaisnotadumpster,144,unamed,africaisnotadumpster
ilmastokriisi,144,unamed,ilmastokriisi
strikewithus,144,unamed,strikewithus
blockfriday,144,#FridayForFuture,friday
 pegidaistscheisse,144,unamed, pegidaistscheisse
edmonton,144,unamed,edmonton
 neuwahlen,144,unamed, neuwahlen
faschisten,144,unamed,faschisten
terror,144,unamed,terror
 sea,143,unamed, sea
 buses,143,unamed, buses
 abwrackprämie,143,unamed, abwrackprämie
 rt,142,unamed, rt
 trains,142,unamed, trains
 windkraft,142,FFF DE,windkraft
 worldenvironmentday2021,142,unamed, worldenvironmentday2021
 xr,142,unamed, xr
welt,142,unamed,welt
 windräder,142,unamed, windräder
kohlestopp,142,unamed,kohlestopp
sudbury,142,unamed,sudbury
klimawandelleugner,142,FFF DE,klimawandel
 savethesahel,141,unamed, savethesahel
globalclimatejustice,141,#FridayForFuture,climatejustice
bahnhof,141,unamed,bahnhof
ilmastolakko,141,unamed,ilmastolakko
 klimaschutzes,141,FFF DE,klimaschutz
italiaviva,141,unamed,italiaviva
russian,141,unamed,russian
ecosystems,140,unamed,ecosystems
technology,140,unamed,technology
actonscience,140,unamed,actonscience
animalrights,140,unamed,animalrights
 lausitz,140,unamed, lausitz
uswahlen2020,140,unamed,uswahlen2020
 climatechange,139,#FridayForFuture,climatechange
fffportlandmetro,139,#FridayForFuture,fff
davos,139,unamed,davos
 kohlekraftwerk,139,unamed, kohlekraftwerk
 klimaleugner,139,FFF DE,klima
 exitcoal,139,unamed, exitcoal
 klimaabkommen,139,FFF DE,klima
greatersudbury,139,unamed,greatersudbury
 gnd,138,unamed, gnd
 allefuer1komma5,138,unamed, allefuer1komma5
copout26,138,unamed,copout26
 energiepolitik,138,German politics,energiepolitik
car,138,unamed,car
greenwashing,137,unamed,greenwashing
ff,137,unamed,ff
 deforestation,137,unamed, deforestation
menschenrechte,137,unamed,menschenrechte
 worldenvironmentday2020,137,unamed, worldenvironmentday2020
australiafires,137,unamed,australiafires
lichtstatthetze,137,unamed,lichtstatthetze
tree,137,unamed,tree
 greennewdeal,136,Agreement,greennewdeal
climate_strike,136,#FridayForFuture,climate
 renewbleenergy,136,unamed, renewbleenergy
climatemarch,136,#FridayForFuture,climate
 goko,136,unamed, goko
us,136,unamed,us
putinswar,135,unamed,putinswar
gasisnotgreen,135,Material,gas
gustavsberg,135,unamed,gustavsberg
 job,135,unamed, job
fornature,135,unamed,fornature
methan,135,unamed,methan
abwrackpraemie,135,unamed,abwrackpraemie
 kohlemienen,135,unamed, kohlemienen
stopfakerenewables,135,unamed,stopfakerenewables
armut,135,unamed,armut
salutethetrees,134,unamed,salutethetrees
climatedenial,134,#FridayForFuture,climate
climateemergeny,134,#FridayForFuture,climate
cambioclimático,134,unamed,cambioclimático
climatefinance,134,#FridayForFuture,climate
blahblahblah,134,unamed,blahblahblah
laschetverhindern,134,German politics,laschet
 abfckprämie,134,unamed, abfckprämie
 agenda2030,134,unamed, agenda2030
 forschungsprojekte,134,unamed, forschungsprojekte
leipzig,134,unamed,leipzig
11thhourforclimat,133,unamed,11thhourforclimat
fridays4futureonline,133,Action,fridays4futureonline
fridaysforfutureonline,133,Action,fridaysforfutureonline
 живебеларусь,133,unamed, живебеларусь
 berlin,133,FFF DE,berlin
dontlookup,133,unamed,dontlookup
 unclimatesummit,133,#FridayForFuture,climate
weidel,133,unamed,weidel
laufzeitverlängerung,133,unamed,laufzeitverlängerung
hope,133,unamed,hope
torino,132,unamed,torino
augsburg,132,unamed,augsburg
 datteln,132,unamed, datteln
italy,132,unamed,italy
 elxn43,132,unamed, elxn43
 hitzewellen,132,unamed, hitzewellen
 todesfälle,132,unamed, todesfälle
 power,131,unamed, power
mumbai,131,unamed,mumbai
savethesahel,131,unamed,savethesahel
klimainterviews,131,FFF DE,klima
bundesverfassungsgericht,131,unamed,bundesverfassungsgericht
neoliberalismus,131,unamed,neoliberalismus
byedon,131,unamed,byedon
wilhelmshaven,131,unamed,wilhelmshaven
reclaimthehouse,131,unamed,reclaimthehouse
sardine,131,unamed,sardine
gogreen,131,unamed,gogreen
justsimplemath,130,unamed,justsimplemath
gladmidsommer,130,unamed,gladmidsommer
mynttorget,130,unamed,mynttorget
 gävle,130,unamed, gävle
 lockdown,130,unamed, lockdown
lossanddamage,130,unamed,lossanddamage
 klimagerechtigkeit,130,FFF DE,klima
 klimaschutzgesetz,130,FFF DE,klimaschutz
ampelaufkrise,130,DE Actions,ampel
djimavic2zoom,130,unamed,djimavic2zoom
baumhausdorf,130,unamed,baumhausdorf
fridaysforfuturekassel,130,#FridayForFuture,fridaysforfuture
baumbesetzung,130,unamed,baumbesetzung
baumhaus,130,unamed,baumhaus
 leavenoonebehind,130,unamed, leavenoonebehind
bushfirerebellion,130,unamed,bushfirerebellion
feierabend,130,unamed,feierabend
 indigenousrightsarehumanrights,130,unamed, indigenousrightsarehumanrights
billigflüge,130,unamed,billigflüge
hexafluorid,130,unamed,hexafluorid
 unterdrückung,130,unamed, unterdrückung
klimakoalition,130,FFF DE,klima
lübeck,130,unamed,lübeck
 heimatschutz,130,unamed, heimatschutz
klimakabinett,130,FFF DE,klima
 energyefficiency,129,unamed, energyefficiency
 speaktruthtopower,129,unamed, speaktruthtopower
 alledoerferbleiben,129,unamed, alledoerferbleiben
extra3,129,unamed,extra3
ralphcaspers,129,unamed,ralphcaspers
 fff_2209,129,#FridayForFuture,fff
 hetze,129,unamed, hetze
naidoo,129,unamed,naidoo
 sicherheit,129,unamed, sicherheit
coronapandemie,129,Covid,corona
van,129,unamed,van
terroristen,129,unamed,terroristen
 uk,128,unamed, uk
 strikeforfuture,128,unamed, strikeforfuture
 houseinonfire,128,unamed, houseinonfire
 scotland,128,unamed, scotland
criticalmass,128,unamed,criticalmass
silentstrike,128,unamed,silentstrike
i̇klimi̇çinokulgrevi,128,unamed,i̇klimi̇çinokulgrevi
 hochneukirch,128,unamed, hochneukirch
 hanauistüberall,128,unamed, hanauistüberall
kohlekraftwerk,128,unamed,kohlekraftwerk
 islamistischen,128,unamed, islamistischen
 reclaimthehouse,128,unamed, reclaimthehouse
ecosystem,128,unamed,ecosystem
 ng,127,unamed, ng
 levelup,127,unamed, levelup
 actonscience,127,unamed, actonscience
 teachin,127,unamed, teachin
greenwash,127,unamed,greenwash
 saytheirnames,127,unamed, saytheirnames
 kaeser,127,unamed, kaeser
 neoliberalismus,127,unamed, neoliberalismus
march25,127,unamed,march25
truck,127,unamed,truck
 carbo,126,unamed, carbo
 preemdisaster,126,unamed, preemdisaster
 climateprotest,126,#FridayForFuture,climate
gretathurnberg,126,Greta Thunberg,greta
 klimafrage,126,FFF DE,klima
 climatesummit,126,#FridayForFuture,climate
 afrika,126,unamed, afrika
coronaviruslockdown,126,Covid,corona
 istandwithgreta,126,Greta Thunberg,greta
 konflikten,126,unamed, konflikten
 nuhr,126,unamed, nuhr
total,126,unamed,total
extinctionrebelion,126,unamed,extinctionrebelion
boat,126,unamed,boat
transportation,126,unamed,transportation
 tellingthetruth,125,unamed, tellingthetruth
equity,125,unamed,equity
feuerdenwissing,125,unamed,feuerdenwissing
firedrillfriday,125,#FridayForFuture,friday
laudatosi,125,unamed,laudatosi
 klimaklage,125,FFF DE,klima
thueringen,125,unamed,thueringen
fahrverbote,125,unamed,fahrverbote
droughts,125,unamed,droughts
nomorepillepalle,125,unamed,nomorepillepalle
inktober,124,unamed,inktober
cdnpoli,124,unamed,cdnpoli
climateactnow,124,Action,actnow
 youthclimatesummit,124,#FridayForFuture,climate
 nachhaltigkeit,124,unamed, nachhaltigkeit
 linke,124,unamed, linke
insm,124,unamed,insm
 linksfraktion,124,unamed, linksfraktion
気候危機,124,unamed,気候危機
ngos,124,unamed,ngos
sustainabilty,124,unamed,sustainabilty
klimaschutzpolitik,124,FFF DE,klimaschutz
 shell,123,unamed, shell
 shoeprotest,123,unamed, shoeprotest
farmersprotest,123,unamed,farmersprotest
未来のための金曜日,123,unamed,未来のための金曜日
 iaablockieren,123,unamed, iaablockieren
klimavor8,123,FFF DE,klima
 ltwth19,123,unamed, ltwth19
 ozeane,123,unamed, ozeane
christmas,123,unamed,christmas
allegegenrwe,123,German politics,rwe
 tesla,122,unamed, tesla
 paris,122,unamed, paris
 stophell,122,unamed, stophell
gebauer,122,unamed,gebauer
klimaerhitzung,122,FFF DE,klima
 economics,122,unamed, economics
 iaademo,122,unamed, iaademo
hannover,122,unamed,hannover
 klimaschützer,122,FFF DE,klima
basilicata,122,unamed,basilicata
stopfundingfossilfuel,122,unamed,stopfundingfossilfuel
 drought,121,unamed, drought
 sovereignty,121,unamed, sovereignty
eutaxonomie,121,unamed,eutaxonomie
eiffelturmtag,121,unamed,eiffelturmtag
 peaceuponyemen,121,unamed, peaceuponyemen
 nonazis,121,unamed, nonazis
 staysafe,121,unamed, staysafe
 konstanz,121,unamed, konstanz
 rodent,121,unamed, rodent
cambiamentoclimatico,121,unamed,cambiamentoclimatico
 week4climate,121,#FridayForFuture,climate
enegytransition,121,unamed,enegytransition
embargoforpeace,121,unamed,embargoforpeace
 oil,120,unamed, oil
 technology,120,unamed, technology
 dontchooseextinction,120,unamed, dontchooseextinction
 zerowaste,120,unamed, zerowaste
 wilderness,120,unamed, wilderness
 saveaustralia,120,unamed, saveaustralia
earthstrike,120,unamed,earthstrike
 dresdenneustadt,120,unamed, dresdenneustadt
 flugverkehr,120,unamed, flugverkehr
huelgamundialporelclima,120,unamed,huelgamundialporelclima
rezo,120,unamed,rezo
rostock,120,unamed,rostock
気候変動,120,unamed,気候変動
climattech,120,unamed,climattech
 meat,119,unamed, meat
 economic,119,unamed, economic
 solarenergie,119,unamed, solarenergie
 inktober2020,119,unamed, inktober2020
 fancy,119,unamed, fancy
 actonfaso,119,unamed, actonfaso
wahlrecht,119,unamed,wahlrecht
 datteln4stoppen,119,FFF DE,datteln4
digitalstrikeonline,119,Action,digitalstrike
 kohlestopp,119,unamed, kohlestopp
 griechenland,119,unamed, griechenland
eautos,119,unamed,eautos
un,119,unamed,un
luetzerathbleibt,119,unamed,luetzerathbleibt
rt,119,unamed,rt
savesoil,118,unamed,savesoil
act,118,unamed,act
 systemchangenotclimatechange,118,#FridayForFuture,climatechange
 sleep,118,unamed, sleep
 garzweiler,118,unamed, garzweiler
 fffbleibtaktiv,118,#FridayForFuture,fff
 nopegida,118,unamed, nopegida
 pilgerstatthetze,118,unamed, pilgerstatthetze
spargelernte,118,unamed,spargelernte
 klimaschutzplan,118,FFF DE,klimaschutz
klimaheuchler,118,FFF DE,klima
 degrowth,117,unamed, degrowth
 alledörferbleiben,117,DE Actions,alledörferbleiben
 weareunstoppable,117,unamed, weareunstoppable
 music,117,unamed, music
 stromgeneratoren,117,unamed, stromgeneratoren
wedonthavetime,117,unamed,wedonthavetime
 europa,117,unamed, europa
 großkonzerne,117,unamed, großkonzerne
medien,117,unamed,medien
belgium,117,unamed,belgium
öl,117,unamed,öl
 globalstrike,116,unamed, globalstrike
 air,116,unamed, air
elektromobilität,116,unamed,elektromobilität
universitystrikeforclimate,116,#FridayForFuture,climate
comics,116,unamed,comics
 globalclimateaction,116,Action,climateaction
 allefür1komma5,116,unamed, allefür1komma5
 saveourforests,116,unamed, saveourforests
 strikeformentalhealth,116,unamed, strikeformentalhealth
campforfuture,116,unamed,campforfuture
 trolle,116,unamed, trolle
 landtag4climate,116,#FridayForFuture,climate
bielefeld,116,unamed,bielefeld
klimaaktivistin,116,FFF DE,klima
schätzing,116,unamed,schätzing
 asylgrund,116,unamed, asylgrund
brandstiftungen,116,unamed,brandstiftungen
thereisnoplanetb,116,unamed,thereisnoplanetb
klimasekte,116,FFF DE,klima
 savebugomaforest,115,unamed, savebugomaforest
africaday,115,unamed,africaday
bethechange,115,unamed,bethechange
listentothescience,115,unamed,listentothescience
union,115,unamed,union
 uno,115,unamed, uno
 dieuhrtickt,115,unamed, dieuhrtickt
oktoberfest,115,unamed,oktoberfest
 wiesn,115,unamed, wiesn
windräder,115,unamed,windräder
blasel,114,unamed,blasel
chile,114,unamed,chile
 a49,114,unamed, a49
 dontgiveup,114,unamed, dontgiveup
 parisclimateaccord,114,#FridayForFuture,climate
environmental,114,unamed,environmental
valentinesday,114,unamed,valentinesday
tbtjuly2019,114,unamed,tbtjuly2019
theguideistanbul,114,unamed,theguideistanbul
 australianbushfire,114,unamed, australianbushfire
weltkindertag,114,unamed,weltkindertag
rackete,114,unamed,rackete
demonstrationen,114,unamed,demonstrationen
 cleantech,113,unamed, cleantech
 electrify,113,unamed, electrify
transformation,113,unamed,transformation
climatestrikecanada,113,Action,climatestrike
 wed2020,113,unamed, wed2020
 lärm,113,unamed, lärm
riseup4rojava,113,unamed,riseup4rojava
 fairpetzen,113,unamed, fairpetzen
happynewyear2021,113,unamed,happynewyear2021
erneuerbareenergien,113,unamed,erneuerbareenergien
a100,112,unamed,a100
vonderleyen,112,unamed,vonderleyen
 buildbackbetter,112,unamed, buildbackbetter
greatawakening,112,unamed,greatawakening
ravensburg,112,unamed,ravensburg
beuys,112,unamed,beuys
 umweltsauoma,112,unamed, umweltsauoma
bonn,112,unamed,bonn
 grossekohlekoalition,112,unamed, grossekohlekoalition
hungersnot,112,unamed,hungersnot
 ernman,112,unamed, ernman
klimawahn,112,FFF DE,klima
zero,112,unamed,zero
windkraftanlagen,112,FFF DE,windkraft
lucknow,111,unamed,lucknow
 nomoreemptysummits,111,unamed, nomoreemptysummits
 climateactivists,111,Action,activists
 keelingcurve,111,unamed, keelingcurve
realprotestsigns,111,unamed,realprotestsigns
adifferenceofopinion,111,unamed,adifferenceofopinion
 peoplelovemoneymore,111,unamed, peoplelovemoneymore
 savemollem,111,unamed, savemollem
 nomorepillepalle,111,unamed, nomorepillepalle
danni2211,111,unamed,danni2211
verbrennerminister,111,unamed,verbrennerminister
fckmlpd,111,unamed,fckmlpd
気候も危機,111,unamed,気候も危機
mission1point5,111,unamed,mission1point5
 freearshak,111,unamed, freearshak
datteln4stoppen,111,FFF DE,datteln4
gascompanies,111,Material,gas
hanauistüberall,111,unamed,hanauistüberall
peace,110,unamed,peace
 globaltemperaturerise,110,unamed, globaltemperaturerise
mercosur,110,unamed,mercosur
 money,110,unamed, money
 covid2019,110,Covid,covid
 indigenoushumanrights,110,unamed, indigenoushumanrights
 unteilbar,110,unamed, unteilbar
 klartextklima,110,FFF DE,klima
week155,110,unamed,week155
lanternwalk,110,unamed,lanternwalk
gaslieferungen,110,Material,gas
scotland,110,unamed,scotland
 farmersprotest,109,unamed, farmersprotest
 conservatives,109,unamed, conservatives
 killingourselves,109,unamed, killingourselves
klatschenfürdielobby,109,unamed,klatschenfürdielobby
profilbild,109,unamed,profilbild
geisterzug,109,unamed,geisterzug
stopfracking,109,unamed,stopfracking
visionsforclimate,109,#FridayForFuture,climate
 shouldfollow,109,unamed, shouldfollow
 kernschmelze,109,unamed, kernschmelze
lehrer,109,unamed,lehrer
 energiekonzerne,109,unamed, energiekonzerne
 jungenunion,109,unamed, jungenunion
week146,109,unamed,week146
flut,109,unamed,flut
rebellion,109,unamed,rebellion
noforestnofuture,109,unamed,noforestnofuture
mentalhealth,109,unamed,mentalhealth
unterdrückung,109,unamed,unterdrückung
 fridays4futureonline,108,Action,fridays4futureonline
sustainablesolutions,108,unamed,sustainablesolutions
 australiabushfires,108,unamed, australiabushfires
 i̇stanbul,108,unamed, i̇stanbul
 congorainforestemergency,108,unamed, congorainforestemergency
 atomkraftwerk,108,unamed, atomkraftwerk
 davos2020,108,unamed, davos2020
 hass,108,unamed, hass
 verkehrstote,108,unamed, verkehrstote
 drehbuch,108,unamed, drehbuch
fundlunow,108,unamed,fundlunow
flowerstrikemyanmar,108,unamed,flowerstrikemyanmar
march19,108,unamed,march19
